Patient_ID	Tumor_Sample_Barcode	Chromosome	Start_Position	End_Position	CopyNumber
HCC8010	T5	3	183910335	197847371	0
HCC8010	T5	4	53238	187113568	0
HCC8010	T5	4	187129970	190904716	4
HCC8010	T5	5	140384	175772432	0
HCC8010	T5	5	175792543	180687851	0
HCC8010	T5	6	203388	7542338	0
HCC8010	T5	6	7555879	7585955	14
HCC8010	T5	6	7585960	26385288	1
HCC8010	T5	6	26422264	46657014	0
HCC8010	T5	6	48036113	170871464	1
HCC8010	T5	7	193415	138601769	0
HCC8010	T5	7	138601773	148725054	1
HCC8010	T5	7	148725409	158902747	0
HCC8010	T5	8	182713	41754040	0
HCC8010	T5	8	41789654	141559438	3
HCC8010	T5	8	141561424	142200673	5
HCC8010	T5	8	142202404	146278799	0
HCC8010	T5	9	116864	34723424	0
HCC8010	T5	9	34723429	35819455	4
HCC8010	T5	9	35829740	36037132	0
HCC8010	T5	9	36122777	36217602	10
HCC8010	T5	9	36400054	96715547	0
HCC8010	T5	9	96717147	115932285	1
HCC8010	T5	9	115983300	125146294	0
HCC8010	T5	9	125148552	125438327	7
HCC8010	T5	9	125551030	131267177	0
HCC8010	T5	9	131287383	131374101	4
HCC8010	T5	9	131377790	141071784	0
HCC8010	T5	10	93002	24813532	1
HCC8010	T5	10	24813535	24910119	9
HCC8010	T5	10	25010650	61666118	0
HCC8010	T5	10	63170121	72289711	1
HCC8010	T5	10	72289716	74114718	0
HCC8010	T5	10	74658392	75936738	2
HCC8010	T5	10	76788697	127708450	0
HCC8010	T5	10	127708472	131671786	3
HCC8010	T5	10	131757130	135491369	0
HCC8010	T5	11	193051	4113109	0
HCC8010	T5	11	4411231	6221397	10
HCC8010	T5	11	6226835	7983016	1
HCC8010	T5	11	8111632	63487977	0
HCC8010	T5	11	63530898	134257887	0
HCC8010	T5	12	91954	6672388	0
HCC8010	T5	12	6672441	6709896	15
HCC8010	T5	12	6729079	7261089	0
HCC8010	T5	12	7261696	9085301	5
HCC8010	T5	12	9085373	77158179	0
HCC8010	T5	12	80083333	133808210	0
HCC8010	T5	13	19748064	23949434	0
HCC8010	T5	13	24468632	25480574	3
HCC8010	T5	13	25743470	114817667	0
HCC8010	T5	14	20248407	20841942	8
HCC8010	T5	14	20844137	23746491	2
HCC8010	T5	14	23770548	70237984	0
HCC8010	T5	14	70263451	73491367	2
HCC8010	T5	14	73711136	102453105	0
HCC8010	T5	14	102515777	104493289	0
HCC8010	T5	14	104559582	106370448	0
HCC8010	T5	14	106370471	107259812	2
HCC8010	T5	15	20433876	40293307	1
HCC8010	T5	15	40331115	42695348	0
HCC8010	T5	15	42702628	43827686	3
HCC8010	T5	15	43909605	79277314	0
HCC8010	T5	15	79277318	89074967	1
HCC8010	T5	15	89169355	102314115	0
HCC8010	T5	16	97450	3407111	0
HCC8010	T5	16	3432827	3487570	4
HCC8010	T5	16	3490683	8620040	0
HCC8010	T5	16	8722526	13329199	1
HCC8010	T5	16	14916650	27709794	0
HCC8010	T5	16	27719897	27763184	6
HCC8010	T5	16	27765336	29828440	0
HCC8010	T5	16	29828465	29845349	6
HCC8010	T5	16	29846886	30681592	0
HCC8010	T5	16	30715278	30731611	5
HCC8010	T5	16	30731964	31502274	0
HCC8010	T5	16	31503321	33395951	1
HCC8010	T5	16	33630400	68119798	0
HCC8010	T5	16	68263995	86566169	0
HCC8010	T5	16	86574697	86586088	5
HCC8010	T5	16	86588243	88925090	0
HCC8010	T5	16	88925095	88926679	9
HCC8010	T5	16	88926684	90162570	0
HCC8010	T5	17	6003	26882109	0
HCC8010	T5	17	26888320	26962780	3
HCC8010	T5	17	26969242	36522366	0
HCC8010	T5	17	36614358	37557726	0
HCC8010	T5	17	37558345	37628036	6
HCC8010	T5	17	37686922	65052404	0
HCC8010	T5	17	65074327	71247311	2
HCC8010	T5	17	71281422	81083360	0
HCC8010	T5	18	47395	35145661	0
HCC8010	T5	18	40695195	43204786	5
HCC8010	T5	18	43307138	55996329	0
HCC8010	T5	18	56056189	56247760	20
HCC8010	T5	18	56585841	74729082	0
HCC8010	T5	18	74962516	77927009	0
HCC8010	T5	19	282084	9012795	0
HCC8010	T5	19	9045524	9091346	45
HCC8010	T5	19	9091350	31770194	0
HCC8010	T5	19	31770260	32845906	8
HCC8010	T5	19	32968281	33471222	1
HCC8010	T5	19	33486986	56206817	0
HCC8010	T5	19	56223183	56467431	5
HCC8010	T5	19	56538227	59084372	0
HCC8010	T5	20	257386	4229364	0
HCC8010	T5	20	4229528	16360916	3
HCC8010	T5	20	16553647	62904865	0
HCC8010	T5	21	9825720	44450147	1
HCC8010	T5	21	44452243	47648706	0
HCC8010	T5	21	47663235	48084365	1
HCC8010	T5	22	16287266	29885377	0
HCC8010	T5	22	29885467	29966676	5
HCC8010	T5	22	29976071	32073132	0
HCC8010	T5	22	32107874	32914415	4
HCC8010	T5	22	32923900	37159152	0
HCC8010	T5	22	37159869	37261079	6
HCC8010	T5	22	37263386	51182621	0
HCC8010	T5	X	2825278	49143741	0
HCC8010	T5	X	49645036	154160016	0
HCC8031	T1	1	12080	6324667	1
HCC8031	T1	1	6324668	45289279	1
HCC8031	T1	1	45291780	152287248	2
HCC8031	T1	1	152323766	152330158	10
HCC8031	T1	1	152331225	158326777	2
HCC8031	T1	1	158368314	159683996	5
HCC8031	T1	1	159684062	197447081	2
HCC8031	T1	1	197704663	247695136	2
HCC8031	T1	1	247695140	248845225	4
HCC8031	T1	1	248845227	249212637	2
HCC8031	T1	2	41449	27486266	1
HCC8031	T1	2	27486270	28113236	2
HCC8031	T1	2	28238934	89161143	2
HCC8031	T1	2	89196709	91809322	6
HCC8031	T1	2	91927178	135621209	1
HCC8031	T1	2	135676410	170371429	2
HCC8031	T1	2	170387449	179345725	1
HCC8031	T1	2	179391768	179650989	4
HCC8031	T1	2	179658036	217148425	2
HCC8031	T1	2	217234405	217285303	10
HCC8031	T1	2	217288166	239000068	1
HCC8031	T1	2	239002378	242946660	1
HCC8031	T1	3	239350	46245783	2
HCC8031	T1	3	46305708	46450545	9
HCC8031	T1	3	46480761	53290007	1
HCC8031	T1	3	53325970	125725991	2
HCC8031	T1	3	125734326	129325418	1
HCC8031	T1	3	129370237	130744157	4
HCC8031	T1	3	131100556	150460591	2
HCC8031	T1	3	150480163	152880599	4
HCC8031	T1	3	152880760	178961066	2
HCC8031	T1	3	178984315	186358518	2
HCC8031	T1	3	186368954	186915434	4
HCC8031	T1	3	186915439	197847371	1
HCC8031	T1	4	53238	13548886	1
HCC8031	T1	4	13600574	114275160	2
HCC8031	T1	4	114275161	118005989	5
HCC8031	T1	4	118005994	139966601	3
HCC8031	T1	4	140188042	190905693	2
HCC8031	T1	5	140384	5140934	1
HCC8031	T1	5	5146169	140070566	2
HCC8031	T1	5	140070682	140080556	6
HCC8031	T1	5	140165831	140264088	0
HCC8031	T1	5	140264170	180687851	1
HCC8031	T1	6	203388	24503629	1
HCC8031	T1	6	24505072	26217359	3
HCC8031	T1	6	26217526	28097460	2
HCC8031	T1	6	28097620	32610759	4
HCC8031	T1	6	32629699	45983332	2
HCC8031	T1	6	46047324	51918004	3
HCC8031	T1	6	53989270	56557987	4
HCC8031	T1	6	56707847	155448836	2
HCC8031	T1	6	155450358	170871464	1
HCC8031	T1	7	193415	4876257	1
HCC8031	T1	7	4899512	4949768	4
HCC8031	T1	7	4950723	6692742	1
HCC8031	T1	7	6692746	26904093	2
HCC8031	T1	7	26933388	31146269	1
HCC8031	T1	7	31377730	40134614	2
HCC8031	T1	7	40172655	76682332	1
HCC8031	T1	7	77325760	97780867	2
HCC8031	T1	7	97783984	99063835	1
HCC8031	T1	7	99084091	99673212	3
HCC8031	T1	7	99686608	100663507	1
HCC8031	T1	7	100674264	100687115	7
HCC8031	T1	7	100694843	102985086	1
HCC8031	T1	7	102987892	123673003	2
HCC8031	T1	7	127011765	141137776	2
HCC8031	T1	7	141170315	142460341	3
HCC8031	T1	7	142470607	147844734	2
HCC8031	T1	7	147869366	150095227	1
HCC8031	T1	7	150163828	150500559	3
HCC8031	T1	7	150500709	151836443	1
HCC8031	T1	7	151845230	152373253	4
HCC8031	T1	7	152549132	158930822	1
HCC8031	T1	8	182713	52721895	1
HCC8031	T1	8	52730345	53586859	5
HCC8031	T1	8	53852502	69728212	1
HCC8031	T1	8	69730391	71069506	9
HCC8031	T1	8	71495879	139790622	2
HCC8031	T1	8	139791715	145926361	0
HCC8031	T1	8	145931134	146278799	2
HCC8031	T1	9	116864	84303122	2
HCC8031	T1	9	84530241	84609755	5
HCC8031	T1	9	84675851	103236116	1
HCC8031	T1	9	103340419	107618455	4
HCC8031	T1	9	107665803	125239970	1
HCC8031	T1	9	125240145	126028680	3
HCC8031	T1	9	126118439	138676082	1
HCC8031	T1	9	138676351	141071784	0
HCC8031	T1	10	93002	21805680	1
HCC8031	T1	10	22024062	43604660	2
HCC8031	T1	10	43606627	51581461	1
HCC8031	T1	10	51584601	64415359	3
HCC8031	T1	10	64564771	89503468	2
HCC8031	T1	10	89621669	93392801	4
HCC8031	T1	10	93558503	95372990	1
HCC8031	T1	10	95380230	96066249	3
HCC8031	T1	10	96075101	129901285	1
HCC8031	T1	10	129901368	129906389	5
HCC8031	T1	10	129906459	135491369	1
HCC8031	T1	11	193051	3692665	0
HCC8031	T1	11	3697439	7064647	3
HCC8031	T1	11	7064649	48149548	2
HCC8031	T1	11	48160997	60511426	3
HCC8031	T1	11	60531140	62287402	1
HCC8031	T1	11	62287532	62300063	5
HCC8031	T1	11	62300068	62653144	2
HCC8031	T1	11	62655574	82611417	1
HCC8031	T1	11	82611722	111957778	2
HCC8031	T1	11	112085458	123601647	2
HCC8031	T1	11	123624274	124500400	4
HCC8031	T1	11	124530377	134257887	1
HCC8031	T1	12	91954	974598	1
HCC8031	T1	12	976952	1023692	6
HCC8031	T1	12	1025304	7522387	1
HCC8031	T1	12	7527036	7843120	5
HCC8031	T1	12	7867738	54967039	2
HCC8031	T1	12	54967044	56982961	2
HCC8031	T1	12	56992333	58135839	2
HCC8031	T1	12	58138661	104309596	2
HCC8031	T1	12	104309598	124497464	1
HCC8031	T1	12	124779984	133808210	1
HCC8031	T1	13	19748064	39263409	2
HCC8031	T1	13	39263412	45768700	3
HCC8031	T1	13	45914509	111213882	2
HCC8031	T1	13	111267802	115070426	1
HCC8031	T1	14	19553435	23299519	3
HCC8031	T1	14	23305847	103576447	2
HCC8031	T1	14	103576449	103589248	12
HCC8031	T1	14	103592736	106330007	1
HCC8031	T1	14	106330010	107259812	2
HCC8031	T1	15	20433876	22319061	2
HCC8031	T1	15	22332708	22483037	7
HCC8031	T1	15	22705259	32738102	1
HCC8031	T1	15	32908333	38545563	2
HCC8031	T1	15	38643132	39544899	6
HCC8031	T1	15	39874044	42976454	1
HCC8031	T1	15	42976458	42982917	6
HCC8031	T1	15	42982918	59752580	2
HCC8031	T1	15	59970081	77426145	2
HCC8031	T1	15	77471130	77474289	6
HCC8031	T1	15	77906386	102518006	1
HCC8031	T1	16	97450	2098345	0
HCC8031	T1	16	2098553	3196169	1
HCC8031	T1	16	3197236	3551139	3
HCC8031	T1	16	3554668	19729843	1
HCC8031	T1	16	19741741	21262115	3
HCC8031	T1	16	21289250	84188420	1
HCC8031	T1	16	84203376	90162570	1
HCC8031	T1	17	6003	2934321	1
HCC8031	T1	17	2935603	3144792	6
HCC8031	T1	17	3144797	26901249	1
HCC8031	T1	17	26901504	27004996	3
HCC8031	T1	17	27009638	33521093	2
HCC8031	T1	17	33521200	33680041	7
HCC8031	T1	17	33680096	33885106	3
HCC8031	T1	17	34001279	73552335	1
HCC8031	T1	17	73554119	73559300	13
HCC8031	T1	17	73559316	81083625	1
HCC8031	T1	18	47395	44471018	2
HCC8031	T1	18	44471043	47433233	1
HCC8031	T1	18	47463622	56415117	2
HCC8031	T1	18	56585483	61151894	1
HCC8031	T1	18	61154085	65181867	3
HCC8031	T1	18	66382152	77941147	1
HCC8031	T1	19	281411	3908379	0
HCC8031	T1	19	3909487	8993428	1
HCC8031	T1	19	9006419	9091346	6
HCC8031	T1	19	9091350	9939632	3
HCC8031	T1	19	9940470	36643387	1
HCC8031	T1	19	36674203	38386118	3
HCC8031	T1	19	38386747	44306609	1
HCC8031	T1	19	44377166	45130951	3
HCC8031	T1	19	45138702	52250329	1
HCC8031	T1	19	52271881	52511656	5
HCC8031	T1	19	52519728	54081241	2
HCC8031	T1	19	54103567	57176665	1
HCC8031	T1	19	57176668	58439139	3
HCC8031	T1	19	58445062	59084372	1
HCC8031	T1	20	68259	9547062	1
HCC8031	T1	20	9560786	13756948	3
HCC8031	T1	20	13765762	16348167	6
HCC8031	T1	20	16359321	45947939	1
HCC8031	T1	20	45976600	46276059	7
HCC8031	T1	20	46277638	60589816	1
HCC8031	T1	20	60639519	62904865	1
HCC8031	T1	21	9907207	30446132	2
HCC8031	T1	21	30546944	32185485	3
HCC8031	T1	21	32201795	35279031	1
HCC8031	T1	21	35287910	35773422	6
HCC8031	T1	21	35774367	38390754	1
HCC8031	T1	21	38538308	40571092	3
HCC8031	T1	21	40571093	46067022	1
HCC8031	T1	21	46067186	46074692	62
HCC8031	T1	21	46077844	48084365	1
HCC8031	T1	22	16255765	21213514	1
HCC8031	T1	22	21213515	21288579	8
HCC8031	T1	22	21303902	32073132	1
HCC8031	T1	22	32081480	36680539	2
HCC8031	T1	22	36681162	46327241	1
HCC8031	T1	22	46345794	46372683	7
HCC8031	T1	22	46402650	51208080	1
HCC8031	T1	X	3238530	3248832	3
HCC8031	T1	X	55513124	55650844	4
HCC8031	T1	X	101856962	102192447	3
HCC8031	T1	X	105010981	106332128	2
HCC8031	T1	X	109693772	109697982	5
HCC8031	T1	X	140984400	148564869	2
HCC8031	T1	X	152935817	153062034	0
HCC8031	T2	1	12080	23285602	2
HCC8031	T2	1	23286329	55680566	2
HCC8031	T2	1	55680604	151377598	2
HCC8031	T2	1	151377602	152287248	1
HCC8031	T2	1	152323766	152328619	8
HCC8031	T2	1	152328707	155039535	2
HCC8031	T2	1	155039724	155904292	3
HCC8031	T2	1	155911465	158326777	2
HCC8031	T2	1	158368314	158747348	5
HCC8031	T2	1	158815336	200827184	2
HCC8031	T2	1	200842137	209807961	2
HCC8031	T2	1	209848991	225117504	3
HCC8031	T2	1	225266853	231362584	2
HCC8031	T2	1	231376704	249212637	2
HCC8031	T2	2	41449	21225508	1
HCC8031	T2	2	21225510	21235180	8
HCC8031	T2	2	21239326	27530806	2
HCC8031	T2	2	27532754	28113236	3
HCC8031	T2	2	28238934	31626029	2
HCC8031	T2	2	31805675	70529047	2
HCC8031	T2	2	70680241	73520865	2
HCC8031	T2	2	73613065	74043560	5
HCC8031	T2	2	74043562	89161143	2
HCC8031	T2	2	89196709	91809322	5
HCC8031	T2	2	91927178	110922763	1
HCC8031	T2	2	110962468	118771683	2
HCC8031	T2	2	119591412	135621209	1
HCC8031	T2	2	135676410	176867035	3
HCC8031	T2	2	176944747	177055037	1
HCC8031	T2	2	177134261	179650989	4
HCC8031	T2	2	179658036	217285303	2
HCC8031	T2	2	217288166	220101183	2
HCC8031	T2	2	220101784	220144729	4
HCC8031	T2	2	220145288	223423638	1
HCC8031	T2	2	223520690	232458848	2
HCC8031	T2	2	232572363	232646841	7
HCC8031	T2	2	232653301	234394572	1
HCC8031	T2	2	234431792	234676646	3
HCC8031	T2	2	234676883	242946660	1
HCC8031	T2	3	239350	10346917	2
HCC8031	T2	3	10347102	14939278	1
HCC8031	T2	3	14939452	36931493	2
HCC8031	T2	3	37365074	46245783	2
HCC8031	T2	3	46305708	46450545	7
HCC8031	T2	3	46480761	48730530	2
HCC8031	T2	3	48730535	49142274	3
HCC8031	T2	3	49145659	52327519	2
HCC8031	T2	3	52328194	52563361	1
HCC8031	T2	3	52567421	78696835	2
HCC8031	T2	3	78717030	105588468	4
HCC8031	T2	3	106967803	113342447	2
HCC8031	T2	3	113373792	113464894	8
HCC8031	T2	3	113497564	124909342	2
HCC8031	T2	3	124951116	125725991	4
HCC8031	T2	3	125734326	129325418	2
HCC8031	T2	3	129370237	131222008	4
HCC8031	T2	3	131306105	150910702	2
HCC8031	T2	3	150911211	153840925	5
HCC8031	T2	3	153935561	183013328	2
HCC8031	T2	3	183145638	184009977	2
HCC8031	T2	3	184017404	184040400	4
HCC8031	T2	3	184040401	186314940	2
HCC8031	T2	3	186330674	186915434	4
HCC8031	T2	3	186915439	197847371	2
HCC8031	T2	4	53238	13601704	1
HCC8031	T2	4	13601706	57797179	2
HCC8031	T2	4	57797350	74124061	3
HCC8031	T2	4	74124064	81952833	2
HCC8031	T2	4	81958472	114276095	2
HCC8031	T2	4	114276097	118005989	5
HCC8031	T2	4	118005994	140477353	3
HCC8031	T2	4	140640408	190905693	2
HCC8031	T2	5	140384	4420167	1
HCC8031	T2	5	5140609	32126718	2
HCC8031	T2	5	32229893	129241363	2
HCC8031	T2	5	129243771	131132730	5
HCC8031	T2	5	131298234	139781788	2
HCC8031	T2	5	139876057	140080556	4
HCC8031	T2	5	140165831	140890740	1
HCC8031	T2	5	140905435	176524706	2
HCC8031	T2	5	176562103	176798605	4
HCC8031	T2	5	176798929	180687851	2
HCC8031	T2	6	203388	7249271	1
HCC8031	T2	6	7269311	25726741	2
HCC8031	T2	6	25727140	26217359	5
HCC8031	T2	6	26217526	32147794	3
HCC8031	T2	6	32489616	45983332	2
HCC8031	T2	6	46047324	70926732	3
HCC8031	T2	6	70926733	155448836	2
HCC8031	T2	6	155450358	160133630	1
HCC8031	T2	6	160133816	160212252	6
HCC8031	T2	6	160221303	170871464	1
HCC8031	T2	7	193415	5545421	1
HCC8031	T2	7	5553173	5569119	5
HCC8031	T2	7	5569184	6692742	1
HCC8031	T2	7	6692746	26904093	2
HCC8031	T2	7	26933388	31378920	1
HCC8031	T2	7	31592524	39991484	2
HCC8031	T2	7	40027177	40174863	6
HCC8031	T2	7	40256998	76682332	2
HCC8031	T2	7	76751271	96339083	3
HCC8031	T2	7	96635238	99054380	1
HCC8031	T2	7	99063661	99693895	3
HCC8031	T2	7	99694804	99700577	6
HCC8031	T2	7	99700977	100663507	2
HCC8031	T2	7	100674264	100687115	6
HCC8031	T2	7	100694843	102279707	2
HCC8031	T2	7	102318862	127292612	2
HCC8031	T2	7	127326535	140395672	2
HCC8031	T2	7	140395741	142457470	3
HCC8031	T2	7	142458461	151846366	2
HCC8031	T2	7	151852958	152132827	6
HCC8031	T2	7	152142473	158930822	1
HCC8031	T2	8	182713	12809828	1
HCC8031	T2	8	12878474	20075863	2
HCC8031	T2	8	20077753	25902519	1
HCC8031	T2	8	26248795	67425880	2
HCC8031	T2	8	67524983	68179865	3
HCC8031	T2	8	68255381	71581418	5
HCC8031	T2	8	72111571	94930258	2
HCC8031	T2	8	94934211	94935862	6
HCC8031	T2	8	95262329	99057428	2
HCC8031	T2	8	99057541	99129411	5
HCC8031	T2	8	99135531	99963887	1
HCC8031	T2	8	100025920	127569705	2
HCC8031	T2	8	128099275	139815304	2
HCC8031	T2	8	139833182	141468602	1
HCC8031	T2	8	141468606	141522193	7
HCC8031	T2	8	141524412	144411676	1
HCC8031	T2	8	144413370	146278799	2
HCC8031	T2	9	116864	21031745	2
HCC8031	T2	9	21077225	21334886	7
HCC8031	T2	9	21967092	35105334	2
HCC8031	T2	9	35105547	35725760	2
HCC8031	T2	9	35732749	35826155	3
HCC8031	T2	9	35829120	84302446	2
HCC8031	T2	9	84302907	84609755	5
HCC8031	T2	9	84675851	103236116	1
HCC8031	T2	9	103340419	107367684	4
HCC8031	T2	9	107550181	116226275	2
HCC8031	T2	9	116241653	125239970	2
HCC8031	T2	9	125240145	125873220	4
HCC8031	T2	9	125873608	141071784	1
HCC8031	T2	10	93002	56077252	2
HCC8031	T2	10	58118130	61122263	6
HCC8031	T2	10	61412499	89126654	2
HCC8031	T2	10	89127067	93558846	4
HCC8031	T2	10	93667742	131265666	2
HCC8031	T2	10	131334472	135491369	1
HCC8031	T2	11	193051	4113109	1
HCC8031	T2	11	4388593	6221397	5
HCC8031	T2	11	6226835	12243333	2
HCC8031	T2	11	12244160	47444543	2
HCC8031	T2	11	47445622	60511426	3
HCC8031	T2	11	60531140	62186697	2
HCC8031	T2	11	62189504	62653144	3
HCC8031	T2	11	62655574	82444765	2
HCC8031	T2	11	82611235	112085718	3
HCC8031	T2	11	112086915	134257887	2
HCC8031	T2	12	91954	974598	1
HCC8031	T2	12	976952	1023692	5
HCC8031	T2	12	1025304	6440154	1
HCC8031	T2	12	6442187	47472909	2
HCC8031	T2	12	47581539	54969184	2
HCC8031	T2	12	54969296	56555272	3
HCC8031	T2	12	56555907	58135839	2
HCC8031	T2	12	58138661	104682921	2
HCC8031	T2	12	104682929	124228550	2
HCC8031	T2	12	124228693	133808210	1
HCC8031	T2	13	19748064	37573481	2
HCC8031	T2	13	37574901	49772738	3
HCC8031	T2	13	49781148	108882564	2
HCC8031	T2	13	108922148	111545582	1
HCC8031	T2	13	111562900	115070426	1
HCC8031	T2	14	19553435	20201713	1
HCC8031	T2	14	20201784	20665925	5
HCC8031	T2	14	20665930	23456855	3
HCC8031	T2	14	23464960	24004489	1
HCC8031	T2	14	24004490	35253135	2
HCC8031	T2	14	35343620	35873862	7
HCC8031	T2	14	36003458	39565312	2
HCC8031	T2	14	39583446	51224618	4
HCC8031	T2	14	51224623	62463283	2
HCC8031	T2	14	62547336	96969043	2
HCC8031	T2	14	97022483	102516957	1
HCC8031	T2	14	102549408	102606497	5
HCC8031	T2	14	102674829	106387115	1
HCC8031	T2	14	106388063	107259812	2
HCC8031	T2	15	20433876	22319061	2
HCC8031	T2	15	22332708	22483037	7
HCC8031	T2	15	22705259	32738102	1
HCC8031	T2	15	32908333	40453679	2
HCC8031	T2	15	40544288	42103801	2
HCC8031	T2	15	42103804	42704120	1
HCC8031	T2	15	42731228	42982917	4
HCC8031	T2	15	42982918	43594529	2
HCC8031	T2	15	43620592	45315578	3
HCC8031	T2	15	45353140	45454224	1
HCC8031	T2	15	45454498	62360047	3
HCC8031	T2	15	62360137	86087439	2
HCC8031	T2	15	86098532	86125281	9
HCC8031	T2	15	86198615	102518006	1
HCC8031	T2	16	97450	1817926	1
HCC8031	T2	16	1818087	2098345	2
HCC8031	T2	16	2098553	2514751	2
HCC8031	T2	16	2521723	2588836	3
HCC8031	T2	16	2607288	3066222	1
HCC8031	T2	16	3070394	3074497	5
HCC8031	T2	16	3075707	3198574	2
HCC8031	T2	16	3198676	3493911	3
HCC8031	T2	16	3498384	8870356	1
HCC8031	T2	16	8906859	13329471	2
HCC8031	T2	16	14014005	14355271	4
HCC8031	T2	16	14397758	15719685	2
HCC8031	T2	16	15729618	15737352	9
HCC8031	T2	16	15780894	18604044	2
HCC8031	T2	16	18841269	20361121	2
HCC8031	T2	16	20370575	20818418	4
HCC8031	T2	16	20839745	29816051	2
HCC8031	T2	16	29816127	29828674	4
HCC8031	T2	16	29829629	31004854	2
HCC8031	T2	16	31007857	31045992	5
HCC8031	T2	16	31046046	31448211	2
HCC8031	T2	16	31469674	31474245	6
HCC8031	T2	16	31475666	48211081	2
HCC8031	T2	16	48212498	48596062	4
HCC8031	T2	16	49313311	53076128	2
HCC8031	T2	16	53155168	53860515	4
HCC8031	T2	16	53878014	66959031	2
HCC8031	T2	16	66965978	67233709	3
HCC8031	T2	16	67233755	67692255	2
HCC8031	T2	16	67692406	67841354	3
HCC8031	T2	16	67848130	69401137	2
HCC8031	T2	16	69419231	69729281	4
HCC8031	T2	16	69748835	81971493	2
HCC8031	T2	16	82032664	83991447	3
HCC8031	T2	16	83992614	90111070	1
HCC8031	T2	17	6003	2937789	1
HCC8031	T2	17	2965953	3144792	6
HCC8031	T2	17	3144797	6441432	1
HCC8031	T2	17	6515186	7193913	2
HCC8031	T2	17	7196682	7217862	5
HCC8031	T2	17	7219408	26604322	1
HCC8031	T2	17	26604365	33521093	2
HCC8031	T2	17	33521200	33768443	5
HCC8031	T2	17	33768587	40707093	2
HCC8031	T2	17	40714361	40762656	4
HCC8031	T2	17	40764985	57049678	2
HCC8031	T2	17	57049996	58042083	4
HCC8031	T2	17	58075387	61901817	2
HCC8031	T2	17	61902012	61908216	6
HCC8031	T2	17	61908220	62141476	1
HCC8031	T2	17	62144046	71282591	3
HCC8031	T2	17	71334401	72368706	2
HCC8031	T2	17	72428141	72440274	8
HCC8031	T2	17	72442963	73761277	2
HCC8031	T2	17	73774681	73781032	7
HCC8031	T2	17	73805823	74720210	2
HCC8031	T2	17	74721565	74732595	7
HCC8031	T2	17	74732703	79429113	1
HCC8031	T2	17	79429749	80071535	2
HCC8031	T2	17	80071625	81083625	2
HCC8031	T2	18	47395	3215281	2
HCC8031	T2	18	3447718	3457911	6
HCC8031	T2	18	3499218	3582268	1
HCC8031	T2	18	3582287	3604042	7
HCC8031	T2	18	3655957	12673515	1
HCC8031	T2	18	12674584	13069263	4
HCC8031	T2	18	13069622	21475196	2
HCC8031	T2	18	21487519	33710028	3
HCC8031	T2	18	33750009	46448218	2
HCC8031	T2	18	46448222	56203863	2
HCC8031	T2	18	56203868	56247760	9
HCC8031	T2	18	56401510	61018261	2
HCC8031	T2	18	61034134	65179485	3
HCC8031	T2	18	65179489	66504599	6
HCC8031	T2	18	66513225	77941147	1
HCC8031	T2	19	281411	505005	1
HCC8031	T2	19	507427	532113	7
HCC8031	T2	19	535806	1236247	2
HCC8031	T2	19	1241876	1277291	3
HCC8031	T2	19	1278809	2878355	1
HCC8031	T2	19	2896732	2978302	4
HCC8031	T2	19	2979981	5621489	1
HCC8031	T2	19	5622537	5642047	4
HCC8031	T2	19	5653174	9012648	2
HCC8031	T2	19	9012675	9086842	5
HCC8031	T2	19	9086846	9922445	3
HCC8031	T2	19	9923845	9939632	5
HCC8031	T2	19	9940470	11453728	2
HCC8031	T2	19	11455942	11457358	6
HCC8031	T2	19	11458790	11688191	2
HCC8031	T2	19	11708328	12738764	3
HCC8031	T2	19	12757182	12775795	1
HCC8031	T2	19	12776002	12792523	3
HCC8031	T2	19	12798844	13041578	2
HCC8031	T2	19	13044229	13056881	5
HCC8031	T2	19	13058587	14593844	1
HCC8031	T2	19	14600149	14640630	5
HCC8031	T2	19	14640647	36230584	1
HCC8031	T2	19	36230589	36239735	3
HCC8031	T2	19	36243037	36643387	1
HCC8031	T2	19	36674203	38386118	3
HCC8031	T2	19	38386747	39877432	1
HCC8031	T2	19	39877446	39904908	3
HCC8031	T2	19	39905422	44306609	1
HCC8031	T2	19	44377166	45147657	3
HCC8031	T2	19	45150531	50376503	1
HCC8031	T2	19	50379646	50381130	7
HCC8031	T2	19	50381380	52250329	1
HCC8031	T2	19	52271881	52497003	5
HCC8031	T2	19	52497046	54081241	2
HCC8031	T2	19	54103567	54600129	1
HCC8031	T2	19	54600154	54691424	2
HCC8031	T2	19	54692105	54705269	4
HCC8031	T2	19	54705457	56303797	1
HCC8031	T2	19	56320039	56321725	9
HCC8031	T2	19	56329242	57752489	2
HCC8031	T2	19	57755376	58514663	4
HCC8031	T2	19	58515685	58629793	1
HCC8031	T2	19	58639136	58695474	5
HCC8031	T2	19	58697017	59084372	2
HCC8031	T2	20	68259	2622124	2
HCC8031	T2	20	2633246	2636888	6
HCC8031	T2	20	2636913	17641152	2
HCC8031	T2	20	17950457	17956478	9
HCC8031	T2	20	17968787	30904753	2
HCC8031	T2	20	30959788	33501651	2
HCC8031	T2	20	33508998	33517449	5
HCC8031	T2	20	33519135	33719557	1
HCC8031	T2	20	33734621	33759080	7
HCC8031	T2	20	33759916	44516089	2
HCC8031	T2	20	44516111	44521506	5
HCC8031	T2	20	44521861	45911095	2
HCC8031	T2	20	45927285	46276059	5
HCC8031	T2	20	46277638	49493248	1
HCC8031	T2	20	49507987	49576748	5
