Patient_ID	Tumor_Sample_Barcode	Chromosome	Start_Position	End_Position	CopyNumber
HCC3935	HCC3935-TP2	16	32896610	34290732	2
HCC3935	HCC3935-TP2	16	34300464	56868440	2
HCC3935	HCC3935-TP2	16	56868530	59772084	2
HCC3935	HCC3935-TP2	16	66514237	75695163	2
HCC3935	HCC3935-TP2	16	75703178	80704967	2
HCC3935	HCC3935-TP2	16	80713524	87380950	2
HCC3935	HCC3935-TP2	16	87393823	90238080	2
HCC3935	HCC3935-TP2	17	6003	8366807	1
HCC3935	HCC3935-TP2	17	8370163	11145563	1
HCC3935	HCC3935-TP2	17	11166638	12044579	3
HCC3935	HCC3935-TP2	17	12569490	17078814	2
HCC3935	HCC3935-TP2	17	17079481	19561178	2
HCC3935	HCC3935-TP2	17	19564463	28964394	2
HCC3935	HCC3935-TP2	17	28975335	29497019	2
HCC3935	HCC3935-TP2	17	29508408	29843868	2
HCC3935	HCC3935-TP2	17	29844691	30692709	2
HCC3935	HCC3935-TP2	17	30693623	36214044	2
HCC3935	HCC3935-TP2	17	36214782	36462699	1
HCC3935	HCC3935-TP2	17	36474565	38712108	2
HCC3935	HCC3935-TP2	17	38715103	39648643	2
HCC3935	HCC3935-TP2	17	39657460	43368043	2
HCC3935	HCC3935-TP2	17	43368045	44627224	1
HCC3935	HCC3935-TP2	17	44782084	49374321	2
HCC3935	HCC3935-TP2	17	49374326	54936072	2
HCC3935	HCC3935-TP2	17	54938995	66440745	2
HCC3935	HCC3935-TP2	17	66446826	69334662	2
HCC3935	HCC3935-TP2	17	69334840	78968911	2
HCC3935	HCC3935-TP2	17	78969432	81187787	2
HCC3935	HCC3935-TP2	18	47395	905228	2
HCC3935	HCC3935-TP2	18	905338	11148607	2
HCC3935	HCC3935-TP2	18	11609487	12801974	2
HCC3935	HCC3935-TP2	18	12802061	19678628	2
HCC3935	HCC3935-TP2	18	19751067	22057512	2
HCC3935	HCC3935-TP2	18	22642582	43244016	2
HCC3935	HCC3935-TP2	18	43245992	49088594	2
HCC3935	HCC3935-TP2	18	49867153	55233723	2
HCC3935	HCC3935-TP2	18	55233728	55919354	1
HCC3935	HCC3935-TP2	18	55983090	77108213	2
HCC3935	HCC3935-TP2	18	77119222	77960806	1
HCC3935	HCC3935-TP2	19	107360	4513756	2
HCC3935	HCC3935-TP2	19	4516615	10158213	2
HCC3935	HCC3935-TP2	19	10160626	12921133	2
HCC3935	HCC3935-TP2	19	12921136	35036294	2
HCC3935	HCC3935-TP2	19	35084411	36157860	2
HCC3935	HCC3935-TP2	19	36159024	40093339	2
HCC3935	HCC3935-TP2	19	40095268	40267378	2
HCC3935	HCC3935-TP2	19	40275125	45322440	2
HCC3935	HCC3935-TP2	19	45322643	51302430	2
HCC3935	HCC3935-TP2	19	51302606	52772958	2
HCC3935	HCC3935-TP2	19	52778789	54290898	1
HCC3935	HCC3935-TP2	19	54290919	59110428	2
HCC3935	HCC3935-TP2	20	68259	2560691	2
HCC3935	HCC3935-TP2	20	2572885	6096569	2
HCC3935	HCC3935-TP2	20	6096572	17390067	2
HCC3935	HCC3935-TP2	20	17409996	33565972	2
HCC3935	HCC3935-TP2	20	33567104	36151158	2
HCC3935	HCC3935-TP2	20	36322476	58415621	2
HCC3935	HCC3935-TP2	20	58416470	58497518	3
HCC3935	HCC3935-TP2	20	58514089	60589816	2
HCC3935	HCC3935-TP2	20	60639519	62905019	2
HCC3935	HCC3935-TP2	21	9755751	9907495	1
HCC3935	HCC3935-TP2	21	10606439	15374426	2
HCC3935	HCC3935-TP2	21	15399815	30353623	2
HCC3935	HCC3935-TP2	21	30354621	34258369	2
HCC3935	HCC3935-TP2	21	34399131	34932402	2
HCC3935	HCC3935-TP2	21	34939536	38462725	2
HCC3935	HCC3935-TP2	21	38463681	38466429	4
HCC3935	HCC3935-TP2	21	38467719	43982190	2
HCC3935	HCC3935-TP2	21	43982195	48084365	2
HCC3935	HCC3935-TP2	22	16092877	18652763	2
HCC3935	HCC3935-TP2	22	18653455	18842355	1
HCC3935	HCC3935-TP2	22	18842437	20303048	2
HCC3935	HCC3935-TP2	22	20303529	20721088	1
HCC3935	HCC3935-TP2	22	20721780	21411616	2
HCC3935	HCC3935-TP2	22	21414621	21842716	1
HCC3935	HCC3935-TP2	22	21846277	26168444	2
HCC3935	HCC3935-TP2	22	26173582	26778092	2
HCC3935	HCC3935-TP2	22	26829599	32352839	2
HCC3935	HCC3935-TP2	22	32435419	37706195	2
HCC3935	HCC3935-TP2	22	37706990	40272035	2
HCC3935	HCC3935-TP2	22	40272040	50192836	2
HCC3935	HCC3935-TP2	22	50197887	51220711	2
HCC3935	HCC3935-TP1	1	12080	672103	1
HCC3935	HCC3935-TP1	1	675214	3650151	2
HCC3935	HCC3935-TP1	1	3659658	12835055	2
HCC3935	HCC3935-TP1	1	12835113	13937219	1
HCC3935	HCC3935-TP1	1	13940139	16863414	2
HCC3935	HCC3935-TP1	1	16890447	16955222	1
HCC3935	HCC3935-TP1	1	16969461	58522215	2
HCC3935	HCC3935-TP1	1	58939511	59365097	2
HCC3935	HCC3935-TP1	1	59787159	66732495	2
HCC3935	HCC3935-TP1	1	66798101	121310744	2
HCC3935	HCC3935-TP1	1	142542801	144852477	1
HCC3935	HCC3935-TP1	1	144854230	145282039	2
HCC3935	HCC3935-TP1	1	145287150	145368721	1
HCC3935	HCC3935-TP1	1	145414633	145826998	2
HCC3935	HCC3935-TP1	1	145931768	146586785	1
HCC3935	HCC3935-TP1	1	146631074	147415685	2
HCC3935	HCC3935-TP1	1	147580702	149857992	1
HCC3935	HCC3935-TP1	1	149858107	152082113	2
HCC3935	HCC3935-TP1	1	152082246	153234178	2
HCC3935	HCC3935-TP1	1	153234266	156908300	2
HCC3935	HCC3935-TP1	1	156909281	247611821	2
HCC3935	HCC3935-TP1	1	247614360	249230875	2
HCC3935	HCC3935-TP1	2	41449	89157242	2
HCC3935	HCC3935-TP1	2	89160011	95537443	1
HCC3935	HCC3935-TP1	2	95537468	96071363	2
HCC3935	HCC3935-TP1	2	96071453	96688126	1
HCC3935	HCC3935-TP1	2	96688395	97636602	2
HCC3935	HCC3935-TP1	2	97637571	98177268	2
HCC3935	HCC3935-TP1	2	98192772	106782596	2
HCC3935	HCC3935-TP1	2	106810561	109379820	2
HCC3935	HCC3935-TP1	2	109379825	127659559	2
HCC3935	HCC3935-TP1	2	127806005	128415136	2
HCC3935	HCC3935-TP1	2	128421684	145909256	2
HCC3935	HCC3935-TP1	2	147345531	179515011	2
HCC3935	HCC3935-TP1	2	179515390	179528531	1
HCC3935	HCC3935-TP1	2	179528746	189997795	2
HCC3935	HCC3935-TP1	2	190044203	238882346	2
HCC3935	HCC3935-TP1	2	238894726	243037174	2
HCC3935	HCC3935-TP1	3	239350	12881156	2
HCC3935	HCC3935-TP1	3	12881715	17448026	2
HCC3935	HCC3935-TP1	3	17469972	32491201	2
HCC3935	HCC3935-TP1	3	32493297	46415450	2
HCC3935	HCC3935-TP1	3	46449090	53883861	2
HCC3935	HCC3935-TP1	3	53886046	101298931	2
HCC3935	HCC3935-TP1	3	101304175	101309063	4
HCC3935	HCC3935-TP1	3	101309068	125313724	2
HCC3935	HCC3935-TP1	3	125441364	125696035	1
HCC3935	HCC3935-TP1	3	125701067	129696201	2
HCC3935	HCC3935-TP1	3	129722243	130095688	1
HCC3935	HCC3935-TP1	3	130098226	160099443	2
HCC3935	HCC3935-TP1	3	160102267	160968199	2
HCC3935	HCC3935-TP1	3	160968474	178968906	2
HCC3935	HCC3935-TP1	3	178976654	197942132	2
HCC3935	HCC3935-TP1	4	53238	367613	1
HCC3935	HCC3935-TP1	4	435404	437742	1
HCC3935	HCC3935-TP1	4	437910	3770176	2
HCC3935	HCC3935-TP1	4	3891709	4238919	1
HCC3935	HCC3935-TP1	4	4239449	8848149	2
HCC3935	HCC3935-TP1	4	8869371	9783710	1
HCC3935	HCC3935-TP1	4	9783793	52752755	2
HCC3935	HCC3935-TP1	4	52752758	56428781	2
HCC3935	HCC3935-TP1	4	56435978	57415122	2
HCC3935	HCC3935-TP1	4	57418633	69536121	2
HCC3935	HCC3935-TP1	4	69879763	70346404	1
HCC3935	HCC3935-TP1	4	70346588	190989886	2
HCC3935	HCC3935-TP1	5	140384	304358	2
HCC3935	HCC3935-TP1	5	306747	1501792	2
HCC3935	HCC3935-TP1	5	1510685	34124642	2
HCC3935	HCC3935-TP1	5	34179034	34193718	1
HCC3935	HCC3935-TP1	5	34686808	64096201	2
HCC3935	HCC3935-TP1	5	64097029	69325605	2
HCC3935	HCC3935-TP1	5	69404092	70073860	1
HCC3935	HCC3935-TP1	5	70247659	74647457	2
HCC3935	HCC3935-TP1	5	74650070	98262111	2
HCC3935	HCC3935-TP1	5	98858143	99728419	1
HCC3935	HCC3935-TP1	5	99728554	114472833	2
HCC3935	HCC3935-TP1	5	114473020	126734472	2
HCC3935	HCC3935-TP1	5	126738088	129084010	2
HCC3935	HCC3935-TP1	5	129096130	140077341	2
HCC3935	HCC3935-TP1	5	140077466	140627517	2
HCC3935	HCC3935-TP1	5	140682435	170817233	2
HCC3935	HCC3935-TP1	5	170818394	175461684	2
HCC3935	HCC3935-TP1	5	175477576	175749452	2
HCC3935	HCC3935-TP1	5	175751614	177036820	2
HCC3935	HCC3935-TP1	5	177053396	177482939	2
HCC3935	HCC3935-TP1	5	177546564	180687851	2
HCC3935	HCC3935-TP1	6	203388	25973496	2
HCC3935	HCC3935-TP1	6	25973505	33399996	2
HCC3935	HCC3935-TP1	6	33400461	44929609	2
HCC3935	HCC3935-TP1	6	44971411	70909510	2
HCC3935	HCC3935-TP1	6	70909576	146127608	2
HCC3935	HCC3935-TP1	6	146185377	170949671	2
HCC3935	HCC3935-TP1	7	32957	2748345	2
HCC3935	HCC3935-TP1	7	2748630	6661261	2
HCC3935	HCC3935-TP1	7	6661468	38301839	2
HCC3935	HCC3935-TP1	7	38304934	38457709	1
HCC3935	HCC3935-TP1	7	38460562	44084509	2
HCC3935	HCC3935-TP1	7	44084528	48018475	2
HCC3935	HCC3935-TP1	7	48018480	56184032	2
HCC3935	HCC3935-TP1	7	56428083	64439287	1
HCC3935	HCC3935-TP1	7	64439477	72745518	2
HCC3935	HCC3935-TP1	7	72745581	74172406	2
HCC3935	HCC3935-TP1	7	74173054	75145542	2
HCC3935	HCC3935-TP1	7	75155283	97736648	2
HCC3935	HCC3935-TP1	7	97766623	100634020	2
HCC3935	HCC3935-TP1	7	100634102	100685755	1
HCC3935	HCC3935-TP1	7	100685891	142013414	2
HCC3935	HCC3935-TP1	7	142020917	142499047	1
HCC3935	HCC3935-TP1	7	142499486	143215577	2
HCC3935	HCC3935-TP1	7	143216025	144072732	1
HCC3935	HCC3935-TP1	7	144074197	148979583	2
HCC3935	HCC3935-TP1	7	148982530	158935255	2
HCC3935	HCC3935-TP1	8	14084	6914130	2
HCC3935	HCC3935-TP1	8	7131684	8185183	1
HCC3935	HCC3935-TP1	8	8185204	11873070	2
HCC3935	HCC3935-TP1	8	11970241	12459395	1
HCC3935	HCC3935-TP1	8	12465411	30643972	2
HCC3935	HCC3935-TP1	8	30648629	54906260	2
HCC3935	HCC3935-TP1	8	54915394	94432996	2
HCC3935	HCC3935-TP1	8	94432997	94736906	3
HCC3935	HCC3935-TP1	8	94738714	99048031	2
HCC3935	HCC3935-TP1	8	99053887	109252379	2
HCC3935	HCC3935-TP1	8	109254107	124033855	2
HCC3935	HCC3935-TP1	8	124034811	124787860	2
HCC3935	HCC3935-TP1	8	124789390	124796760	3
HCC3935	HCC3935-TP1	8	124797927	142148442	2
HCC3935	HCC3935-TP1	8	142151202	143955992	2
HCC3935	HCC3935-TP1	8	143956438	144406873	2
HCC3935	HCC3935-TP1	8	144407544	145771129	2
HCC3935	HCC3935-TP1	8	145772472	146278799	2
HCC3935	HCC3935-TP1	9	12193	277188	1
HCC3935	HCC3935-TP1	9	286492	449990	2
HCC3935	HCC3935-TP1	9	451998	19093385	2
HCC3935	HCC3935-TP1	9	19094191	21141600	2
HCC3935	HCC3935-TP1	9	21165941	21802890	1
HCC3935	HCC3935-TP1	9	21815443	32405596	2
HCC3935	HCC3935-TP1	9	32407186	32485290	2
HCC3935	HCC3935-TP1	9	32485378	33541331	2
HCC3935	HCC3935-TP1	9	33543051	33558158	3
HCC3935	HCC3935-TP1	9	33566190	33799224	2
HCC3935	HCC3935-TP1	9	33817746	35108499	2
HCC3935	HCC3935-TP1	9	35147653	35162328	1
HCC3935	HCC3935-TP1	9	35162333	37762069	2
HCC3935	HCC3935-TP1	9	37762449	39078494	2
HCC3935	HCC3935-TP1	9	39078597	70178016	1
HCC3935	HCC3935-TP1	9	70181481	70993173	1
HCC3935	HCC3935-TP1	9	70999407	84529374	2
HCC3935	HCC3935-TP1	9	84529908	85047640	1
HCC3935	HCC3935-TP1	9	85597552	117783081	2
HCC3935	HCC3935-TP1	9	117783359	122275342	2
HCC3935	HCC3935-TP1	9	122285141	129139152	2
HCC3935	HCC3935-TP1	9	129143313	129154496	3
HCC3935	HCC3935-TP1	9	129157723	131009811	2
HCC3935	HCC3935-TP1	9	131010197	131030202	1
HCC3935	HCC3935-TP1	9	131030227	135962338	2
HCC3935	HCC3935-TP1	9	135973970	135985317	2
HCC3935	HCC3935-TP1	9	135985677	136237978	2
HCC3935	HCC3935-TP1	9	136242770	136637186	2
HCC3935	HCC3935-TP1	9	136639961	137309244	2
HCC3935	HCC3935-TP1	9	137313524	138523424	2
HCC3935	HCC3935-TP1	9	138530907	139959187	2
HCC3935	HCC3935-TP1	9	139959192	139997798	2
HCC3935	HCC3935-TP1	9	140000250	140404169	2
HCC3935	HCC3935-TP1	9	140409775	141016420	2
HCC3935	HCC3935-TP1	9	141069084	141124299	1
HCC3935	HCC3935-TP1	10	93002	37433996	2
HCC3935	HCC3935-TP1	10	37436213	42928769	2
HCC3935	HCC3935-TP1	10	42928773	46159242	2
HCC3935	HCC3935-TP1	10	46174334	46604575	1
HCC3935	HCC3935-TP1	10	46659628	133946965	2
HCC3935	HCC3935-TP1	10	133948481	135381757	2
HCC3935	HCC3935-TP1	10	135381758	135491369	1
HCC3935	HCC3935-TP1	11	134595	1587056	2
HCC3935	HCC3935-TP1	11	1587059	1718927	1
HCC3935	HCC3935-TP1	11	1756441	3394860	2
HCC3935	HCC3935-TP1	11	3398765	6191321	2
HCC3935	HCC3935-TP1	11	6191325	8985868	2
HCC3935	HCC3935-TP1	11	9001262	44331613	2
HCC3935	HCC3935-TP1	11	44585914	48454423	2
HCC3935	HCC3935-TP1	11	48485558	49104690	1
HCC3935	HCC3935-TP1	11	49138581	56468044	2
HCC3935	HCC3935-TP1	11	56468132	63607117	2
HCC3935	HCC3935-TP1	11	63607127	71232209	2
HCC3935	HCC3935-TP1	11	71238250	71628434	1
HCC3935	HCC3935-TP1	11	71628531	89451020	2
HCC3935	HCC3935-TP1	11	89485870	89892520	1
HCC3935	HCC3935-TP1	11	89896098	107219793	2
HCC3935	HCC3935-TP1	11	107224274	134856434	2
HCC3935	HCC3935-TP1	12	67908	235118	1
HCC3935	HCC3935-TP1	12	247354	4655674	2
HCC3935	HCC3935-TP1	12	4657178	6161849	2
HCC3935	HCC3935-TP1	12	6161851	7456985	2
HCC3935	HCC3935-TP1	12	7456990	10571174	2
HCC3935	HCC3935-TP1	12	10571523	10588109	2
HCC3935	HCC3935-TP1	12	10588369	10599163	4
HCC3935	HCC3935-TP1	12	10599182	11548488	2
HCC3935	HCC3935-TP1	12	11802947	30806166	2
HCC3935	HCC3935-TP1	12	30809541	40869542	2
HCC3935	HCC3935-TP1	12	40872867	40917572	1
HCC3935	HCC3935-TP1	12	40918345	46211724	2
HCC3935	HCC3935-TP1	12	46215152	49504391	2
HCC3935	HCC3935-TP1	12	49521676	49689534	1
HCC3935	HCC3935-TP1	12	49689554	50152226	2
HCC3935	HCC3935-TP1	12	50152432	50156796	3
HCC3935	HCC3935-TP1	12	50174253	52680644	2
HCC3935	HCC3935-TP1	12	52680743	53432292	2
HCC3935	HCC3935-TP1	12	53433094	53461592	2
HCC3935	HCC3935-TP1	12	53461719	56743429	2
HCC3935	HCC3935-TP1	12	56743850	70195563	2
HCC3935	HCC3935-TP1	12	70206553	71509663	2
HCC3935	HCC3935-TP1	12	71509666	72164470	2
HCC3935	HCC3935-TP1	12	72167657	75902157	2
HCC3935	HCC3935-TP1	12	75902162	77158721	2
HCC3935	HCC3935-TP1	12	77162725	80183495	2
HCC3935	HCC3935-TP1	12	80184174	81610809	2
HCC3935	HCC3935-TP1	12	81613780	100598825	2
HCC3935	HCC3935-TP1	12	100599408	122188333	2
HCC3935	HCC3935-TP1	12	122190038	133808210	2
HCC3935	HCC3935-TP1	13	19255127	20315744	2
HCC3935	HCC3935-TP1	13	20325446	21995410	2
HCC3935	HCC3935-TP1	13	21999695	26975832	2
HCC3935	HCC3935-TP1	13	26975848	35739345	2
HCC3935	HCC3935-TP1	13	35743024	41302080	2
HCC3935	HCC3935-TP1	13	41303437	44411602	2
HCC3935	HCC3935-TP1	13	44432932	44442991	4
HCC3935	HCC3935-TP1	13	44443399	63745931	2
HCC3935	HCC3935-TP1	13	64320869	68486054	1
HCC3935	HCC3935-TP1	13	70275756	113036919	2
HCC3935	HCC3935-TP1	13	113047240	114204057	2
HCC3935	HCC3935-TP1	13	114240134	114758227	2
HCC3935	HCC3935-TP1	13	114762065	114806685	2
HCC3935	HCC3935-TP1	13	114817464	115070426	2
HCC3935	HCC3935-TP1	14	19110207	20296027	1
HCC3935	HCC3935-TP1	14	20296177	21979272	2
HCC3935	HCC3935-TP1	14	21979277	22434288	2
HCC3935	HCC3935-TP1	14	22446748	22966805	1
HCC3935	HCC3935-TP1	14	22968639	101526215	2
HCC3935	HCC3935-TP1	14	101526890	104169644	2
HCC3935	HCC3935-TP1	14	104172647	105407112	2
HCC3935	HCC3935-TP1	14	105407117	105419610	2
HCC3935	HCC3935-TP1	14	105419753	105939921	2
HCC3935	HCC3935-TP1	14	105941155	106436793	2
HCC3935	HCC3935-TP1	14	106436967	107282850	1
HCC3935	HCC3935-TP1	15	20170004	20641170	2
HCC3935	HCC3935-TP1	15	20642551	22743598	1
HCC3935	HCC3935-TP1	15	22744200	23140488	2
HCC3935	HCC3935-TP1	15	23142479	23686859	1
HCC3935	HCC3935-TP1	15	23687150	28525369	2
HCC3935	HCC3935-TP1	15	28544615	28957534	1
HCC3935	HCC3935-TP1	15	28996494	30337015	2
HCC3935	HCC3935-TP1	15	30337096	30906808	1
HCC3935	HCC3935-TP1	15	30918946	32449930	2
HCC3935	HCC3935-TP1	15	32449931	32912399	1
HCC3935	HCC3935-TP1	15	32915688	40509920	2
HCC3935	HCC3935-TP1	15	40510630	40712925	2
HCC3935	HCC3935-TP1	15	40716261	44811514	2
HCC3935	HCC3935-TP1	15	44813413	72901106	2
HCC3935	HCC3935-TP1	15	72901113	72957486	1
HCC3935	HCC3935-TP1	15	72957926	74355187	2
HCC3935	HCC3935-TP1	15	74355247	74390174	1
HCC3935	HCC3935-TP1	15	74390267	75541637	2
HCC3935	HCC3935-TP1	15	75541699	75586804	1
HCC3935	HCC3935-TP1	15	75593902	78191185	2
HCC3935	HCC3935-TP1	15	78207538	78217442	1
HCC3935	HCC3935-TP1	15	78231896	84784915	2
HCC3935	HCC3935-TP1	15	84789754	85060046	1
HCC3935	HCC3935-TP1	15	85085368	102284738	2
HCC3935	HCC3935-TP1	15	102286000	102518006	1
HCC3935	HCC3935-TP1	16	61761	2749866	2
HCC3935	HCC3935-TP1	16	2749871	2757374	5
HCC3935	HCC3935-TP1	16	2762419	10551304	2
HCC3935	HCC3935-TP1	16	10551309	14766657	2
HCC3935	HCC3935-TP1	16	14772606	15045902	1
HCC3935	HCC3935-TP1	16	15046777	15188108	2
HCC3935	HCC3935-TP1	16	15196979	15474993	1
HCC3935	HCC3935-TP1	16	15489742	16292001	2
HCC3935	HCC3935-TP1	16	16295851	18597306	2
HCC3935	HCC3935-TP1	16	18602379	19726241	2
HCC3935	HCC3935-TP1	16	19726315	21734327	2
HCC3935	HCC3935-TP1	16	21734349	21907028	1
HCC3935	HCC3935-TP1	16	21964494	29376391	2
HCC3935	HCC3935-TP1	16	29380729	29634193	1
HCC3935	HCC3935-TP1	16	29644650	31765977	2
HCC3935	HCC3935-TP1	16	31766119	33780408	1
HCC3935	HCC3935-TP1	16	33781136	66920740	2
HCC3935	HCC3935-TP1	16	66942275	68395700	2
HCC3935	HCC3935-TP1	16	68395723	69988492	2
HCC3935	HCC3935-TP1	16	69996593	70285878	1
HCC3935	HCC3935-TP1	16	70286672	73177831	2
HCC3935	HCC3935-TP1	16	73434089	74452147	1
HCC3935	HCC3935-TP1	16	74454391	85115118	2
HCC3935	HCC3935-TP1	16	85116040	90133290	2
HCC3935	HCC3935-TP1	16	90136452	90238080	1
HCC3935	HCC3935-TP1	17	6003	9490136	2
HCC3935	HCC3935-TP1	17	9497326	10729125	2
HCC3935	HCC3935-TP1	17	11144737	12607272	2
HCC3935	HCC3935-TP1	17	12608409	16613002	2
HCC3935	HCC3935-TP1	17	16614990	16843940	2
HCC3935	HCC3935-TP1	17	16843949	18251999	2
HCC3935	HCC3935-TP1	17	18256995	18743560	2
HCC3935	HCC3935-TP1	17	18745538	20059759	2
HCC3935	HCC3935-TP1	17	20107486	20885271	2
HCC3935	HCC3935-TP1	17	20906282	30376393	2
HCC3935	HCC3935-TP1	17	30376981	34344855	2
HCC3935	HCC3935-TP1	17	34391508	34803437	1
HCC3935	HCC3935-TP1	17	34842442	38721700	2
HCC3935	HCC3935-TP1	17	38784926	39139427	2
HCC3935	HCC3935-TP1	17	39140011	39432574	1
HCC3935	HCC3935-TP1	17	39458075	39780580	2
HCC3935	HCC3935-TP1	17	39845260	43513510	2
HCC3935	HCC3935-TP1	17	43515146	43894138	2
HCC3935	HCC3935-TP1	17	43898691	48551656	2
HCC3935	HCC3935-TP1	17	48551782	61916049	2
HCC3935	HCC3935-TP1	17	61919713	61996277	1
HCC3935	HCC3935-TP1	17	62006584	72744951	2
HCC3935	HCC3935-TP1	17	72745015	78936388	2
HCC3935	HCC3935-TP1	17	78936660	79092323	2
HCC3935	HCC3935-TP1	17	79093114	81187787	2
HCC3935	HCC3935-TP1	18	47395	14837776	2
HCC3935	HCC3935-TP1	18	14848718	14851568	3
HCC3935	HCC3935-TP1	18	14851656	76752719	2
HCC3935	HCC3935-TP1	18	76752960	77960806	2
HCC3935	HCC3935-TP1	19	107360	243192	1
HCC3935	HCC3935-TP1	19	281411	2823262	2
HCC3935	HCC3935-TP1	19	2827602	8923972	2
HCC3935	HCC3935-TP1	19	8931756	9407114	2
HCC3935	HCC3935-TP1	19	9407191	11708454	2
HCC3935	HCC3935-TP1	19	11725198	12759271	2
HCC3935	HCC3935-TP1	19	12760001	15794597	2
HCC3935	HCC3935-TP1	19	15795670	16060835	2
HCC3935	HCC3935-TP1	19	16130521	19791068	2
HCC3935	HCC3935-TP1	19	19822075	20242310	1
HCC3935	HCC3935-TP1	19	20242714	24310810	1
HCC3935	HCC3935-TP1	19	29567062	36611785	2
HCC3935	HCC3935-TP1	19	36612264	38126356	2
HCC3935	HCC3935-TP1	19	38126463	43092977	2
HCC3935	HCC3935-TP1	19	43093033	43269867	1
HCC3935	HCC3935-TP1	19	43341366	43772343	1
HCC3935	HCC3935-TP1	19	43857764	45017473	2
HCC3935	HCC3935-TP1	19	45020993	51228771	2
HCC3935	HCC3935-TP1	19	51261572	52723072	2
HCC3935	HCC3935-TP1	19	52723357	53854535	2
HCC3935	HCC3935-TP1	19	53854607	54104614	1
HCC3935	HCC3935-TP1	19	54105157	55107271	2
HCC3935	HCC3935-TP1	19	55107317	55386918	2
HCC3935	HCC3935-TP1	19	55396703	56688683	2
HCC3935	HCC3935-TP1	19	56691912	58455504	2
HCC3935	HCC3935-TP1	19	58458765	59110428	2
HCC3935	HCC3935-TP1	20	68259	3053140	2
HCC3935	HCC3935-TP1	20	3063173	4229651	2
HCC3935	HCC3935-TP1	20	4679815	13698313	2
HCC3935	HCC3935-TP1	20	13699450	24930302	2
HCC3935	HCC3935-TP1	20	24937877	25295703	2
HCC3935	HCC3935-TP1	20	25297540	45868003	2
HCC3935	HCC3935-TP1	20	45874727	58440691	2
HCC3935	HCC3935-TP1	20	58440807	60485640	2
HCC3935	HCC3935-TP1	20	60498432	62905019	2
HCC3935	HCC3935-TP1	21	9755751	15343687	2
HCC3935	HCC3935-TP1	21	15345168	31311851	2
HCC3935	HCC3935-TP1	21	31538216	32410703	1
HCC3935	HCC3935-TP1	21	32410708	38469014	2
HCC3935	HCC3935-TP1	21	38470140	38480696	4
HCC3935	HCC3935-TP1	21	38480701	42080810	2
HCC3935	HCC3935-TP1	21	42218381	45959674	2
HCC3935	HCC3935-TP1	21	45959704	46117824	2
HCC3935	HCC3935-TP1	21	46131251	48084365	2
HCC3935	HCC3935-TP1	22	16092877	17054083	1
HCC3935	HCC3935-TP1	22	17054291	18656710	2
HCC3935	HCC3935-TP1	22	18659452	18874518	1
HCC3935	HCC3935-TP1	22	18880343	20307418	2
HCC3935	HCC3935-TP1	22	20325605	20718704	1
HCC3935	HCC3935-TP1	22	20720862	22556635	2
HCC3935	HCC3935-TP1	22	22569061	23248908	2
HCC3935	HCC3935-TP1	22	23252703	42968650	2
HCC3935	HCC3935-TP1	22	42969898	46487107	2
HCC3935	HCC3935-TP1	22	46493752	51220711	2
HCC3953	HCC3953-S	1	12080	47689801	2
HCC3953	HCC3953-S	1	47691119	109630928	0
HCC3953	HCC3953-S	1	109633362	110884545	3
HCC3953	HCC3953-S	1	110884621	118693452	2
HCC3953	HCC3953-S	1	118693790	167874400	3
HCC3953	HCC3953-S	1	167887439	184021114	2
HCC3953	HCC3953-S	1	184023462	200843004	0
HCC3953	HCC3953-S	1	200843005	211256342	2
HCC3953	HCC3953-S	1	211263914	226019711	0
HCC3953	HCC3953-S	1	226026359	234452570	2
HCC3953	HCC3953-S	1	234454494	247323210	0
HCC3953	HCC3953-S	1	247335098	249230875	2
HCC3953	HCC3953-S	2	41449	31806011	2
HCC3953	HCC3953-S	2	32093517	54365923	0
HCC3953	HCC3953-S	2	54368918	55197275	2
HCC3953	HCC3953-S	2	55200199	64335523	0
HCC3953	HCC3953-S	2	64567772	96464821	2
HCC3953	HCC3953-S	2	96504489	96652902	0
HCC3953	HCC3953-S	2	96657253	97784165	2
HCC3953	HCC3953-S	2	97784172	98201809	0
HCC3953	HCC3953-S	2	98205985	106742225	2
HCC3953	HCC3953-S	2	106746089	121104278	1
HCC3953	HCC3953-S	2	121106684	139046375	2
HCC3953	HCC3953-S	2	139307716	169763281	0
HCC3953	HCC3953-S	2	169764096	170151169	3
HCC3953	HCC3953-S	2	170163657	170938397	0
HCC3953	HCC3953-S	2	171034706	171716282	2
HCC3953	HCC3953-S	2	171716287	179402618	0
HCC3953	HCC3953-S	2	179403248	179456275	5
HCC3953	HCC3953-S	2	179456280	216203681	0
HCC3953	HCC3953-S	2	216209432	223478745	2
HCC3953	HCC3953-S	2	223484307	243037174	1
HCC3953	HCC3953-S	3	239350	2787414	0
HCC3953	HCC3953-S	3	2861130	15252429	2
HCC3953	HCC3953-S	3	15253612	35778996	0
HCC3953	HCC3953-S	3	35779642	37107559	2
HCC3953	HCC3953-S	3	37107622	37407624	0
HCC3953	HCC3953-S	3	37457967	43759398	2
HCC3953	HCC3953-S	3	43759926	44903601	0
HCC3953	HCC3953-S	3	44905706	56591389	2
HCC3953	HCC3953-S	3	56592736	57908791	0
HCC3953	HCC3953-S	3	57911532	66467809	2
HCC3953	HCC3953-S	3	66501957	122591395	0
HCC3953	HCC3953-S	3	122598017	130098662	2
HCC3953	HCC3953-S	3	130098666	141499819	1
